,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
CHRAC1,0.059105553,-0.0072176014,0.07969689,0.95482934,-0.0020067268,-0.0033148825,-0.0013645478,0.8599234,-0.0011125327,0.07107445,0.1774405,0.23491082,-0.0036489381,-0.0044549014,0.07345258,0.19702213
CHRM3-AS2,-0.005414867,0.2527126,1.264792,-0.0007939545,0.5691943,-0.0061873933,-0.000782322,0.04264503,-0.002352731,0.39836377,0.67093766,-0.0063390695,0.34502062,0.13720687,0.14145872,-0.0070897066
CHST11,0.27540427,-0.0034754553,0.73326623,-7.0893686e-05,0.22960064,-0.003088101,0.30709553,0.008977417,-0.006712044,0.43226123,0.1433486,0.14049904,-0.003128488,-0.0031772528,0.15087426,-0.0032026055
CHST12,0.008374894,-0.00676837,0.08551767,0.8899393,-0.0020454414,-0.002814244,-0.0023375808,0.7751225,-0.0005157784,0.070596635,0.15468094,0.23110962,-0.0031478673,-0.0044173314,0.13361154,0.20751081
CHTF8,0.063124016,-0.0075056585,0.068619706,0.9732834,-0.0020374733,-0.00368832,-0.0010193128,0.8871318,-0.001132218,0.057595234,0.18291852,0.22523096,-0.0036025518,-0.0043351795,0.10285968,0.20688525
CIAO1,-0.00063116086,-0.0022978724,0.7468734,0.13332419,0.09272028,-0.0018184358,-0.0036364268,0.15641981,-0.0040933765,0.5742382,0.23179635,-0.00028037978,-0.0025484215,-0.0037316643,0.21838292,-0.0026475717
CIB1,-0.0052581453,0.18323182,1.2096542,-8.959703e-05,0.5244272,-0.006171932,-0.0011210532,0.060423195,-0.002799097,0.41145423,0.58742976,-0.0051503456,0.32049447,0.08487928,0.1268978,-0.006349002
CIITA,0.06340253,-0.008612047,0.13376996,0.91612786,-0.0017433652,-0.0038960048,0.023448035,0.8158399,-0.0030578815,0.19948894,0.13986376,0.1182475,-0.0036723956,-0.0041873762,0.07275119,0.10007279
CIR1,0.062697716,-0.0073235147,0.07640786,0.9434543,-0.0020526268,-0.003403684,-0.0010694321,0.8670052,-0.0011085799,0.06410001,0.1720388,0.22564921,-0.0037232363,-0.004316312,0.08092665,0.19863756
CIRBP,0.20809981,-0.002196311,0.70646465,0.14556405,0.15423906,-0.0016727091,0.05297579,0.2143534,-0.0048842505,0.42517245,0.19220543,0.33387184,-0.0032160692,-0.0048500653,0.30429575,-0.00167268
CISD1,0.27356312,-0.004206975,0.66963136,0.20471153,0.11264854,-0.0021717187,0.40651584,0.027059443,-0.0046167253,0.1732811,0.008937053,-0.00033289,-0.0035842445,-0.0031151408,0.23637405,-0.0024644807
CISD2,0.37552643,-0.002713659,0.6761657,0.4090584,0.24683484,-0.0030077617,0.6518247,0.12807435,-0.0033859233,0.020174496,-0.00043912142,0.0027161539,-0.0032395308,-0.0036856465,0.31632832,-0.0033294763
CISD3,0.29761556,-0.0017535427,0.81554365,0.09395212,0.33636445,-0.0010696377,0.34311324,-0.0020313016,-0.004495868,0.23352498,0.03736805,0.10056692,-0.0028238252,-0.0033371907,0.24363557,-0.0030761336
CISH,-0.005566089,0.12931827,1.2485621,-0.00030606514,0.40759173,-0.0043534953,-0.0027349938,0.12015581,-0.0018913444,0.4333812,0.5614312,-0.0055458704,0.17663155,-6.6045744e-05,0.26456743,-0.0056981766
CITED2,0.048627775,-0.0073640794,0.055535346,0.9444904,-0.0018743625,-0.003615871,-0.0009818478,0.8492809,-0.0008806827,0.044387527,0.14013535,0.24111006,-0.0033318202,-0.003979059,0.08579598,0.19970076
CITED4,0.42309466,-0.0019416364,0.86749464,0.073667556,0.20522916,-0.0007599684,0.40239894,-1.2976639e-05,-0.005707709,0.3096887,0.09355762,0.20312509,-0.0043376368,-0.00461161,0.26511523,-0.0030389514
CKAP4,0.34745342,-0.001107003,0.8522966,0.08061953,0.23672485,-0.00026649376,0.32051003,-0.00060194713,-0.005030899,0.2879077,0.10699191,0.18167922,-0.0038658427,-0.004904569,0.23071042,-0.0031946334
CKLF,-0.0070408885,-0.0020009687,0.3693613,1.1006633,-0.0006841025,-0.0064559304,-0.005870999,1.0151675,-0.00038549426,0.26220053,0.6595109,-0.0033267115,0.39764223,-0.0017845207,0.13977079,-0.0017928248
CKS1B,-0.0003016736,-0.00499615,0.20742288,0.57111466,-0.0013678527,-0.0019154192,-0.0024564606,0.6116009,-0.0023371824,0.18081872,0.20983443,0.41277397,-0.003439577,-0.0036759053,0.16762358,0.21003672
CKS2,-0.0052261013,0.24280852,1.2579341,-0.0006501513,0.5017321,-0.008079933,-0.0011523651,0.15565465,-0.0030534645,0.43385056,0.7782686,-0.0062760487,0.3233015,0.15806657,0.105254754,-0.007079496
CLASRP,-0.0067168837,-0.0012986672,0.45203424,0.9856928,-0.0018242904,-0.0058568586,-0.0060486076,0.7493716,-0.0015981417,0.27299264,0.45340893,-0.0033973525,0.26882207,-0.00092993065,-0.00048588455,-0.0018043127
CLCN3,-0.005455433,0.25320545,1.2244787,-8.467726e-05,0.50396657,-0.007374498,-0.00084371446,0.13884169,-0.0025576954,0.39445698,0.71707416,-0.0062546176,0.36651483,0.1492447,0.1270283,-0.007206193
CLDND1,0.37948754,-0.0025524616,0.6989094,0.307605,0.16290481,-0.0015694399,0.54175496,0.057508744,-0.0035789153,0.03757998,-0.00036052524,0.029786393,-0.004089814,-0.0037200765,0.20794663,-0.0028974821
CLEC11A,-0.003300042,0.11301461,1.1770991,-0.00046189403,0.509565,-0.0047302227,-0.0013364884,-3.1395815e-05,-0.0031873172,0.39955395,0.5773173,-0.0046027335,0.116515726,-0.0012031245,0.20368446,-0.005410867
CLEC12A,-0.005748954,0.2318447,1.25923,-0.0006453795,0.58973724,-0.006287664,-0.0009873416,0.09682883,-0.0027479273,0.41109958,0.6798693,-0.0054319547,0.3191926,0.10411273,0.17501968,-0.0066965376
CLEC2B,-9.033639e-05,-0.006232575,0.04238449,0.7742665,-0.0019378423,-0.0023428206,-0.0024286215,0.71992356,-0.0016866856,0.14161557,0.17607471,0.34783545,-0.0033505529,-0.003617131,0.095303684,0.2489098
CLEC2D,0.36575282,-0.0024994966,0.8116109,0.06667033,0.26539302,-0.0009103387,0.40959185,-7.810321e-05,-0.0052527855,0.2903546,0.1011788,0.21766566,-0.0038744458,-0.0039323536,0.23389369,-0.0027259048
CLEC4A,-0.003563957,-0.0034521266,0.22527674,0.54489565,-0.0014221825,-0.0023557954,-0.0050696195,0.3339519,-0.0024664619,0.33506852,0.19206473,0.042770788,0.06736766,-0.001544083,0.017003745,-1.3900921e-05
CLEC4E,0.15133794,0.12641305,0.8805546,0.024305701,0.3359059,0.052253097,0.0137462765,-0.000758678,-0.0037025448,0.29010257,0.20178771,0.26488912,-0.0020667564,-0.0051092827,0.24632978,-0.0027212172
CLEC7A,0.25637278,-0.0010794225,0.77794206,0.1290249,0.22509652,-0.0009208926,0.23607083,0.090775385,-0.0050139856,0.33148825,0.124517165,0.3185889,-0.0034857872,-0.005018617,0.2568472,-0.0025148666
CLECL1,-0.0061790315,-0.0005226665,0.5173161,0.8895621,0.025565386,-0.0069987285,-0.00500228,0.94919276,-0.00012319795,0.2423146,0.6483611,-0.004128597,0.35739318,-0.00063232676,0.09348405,-0.0024681871
CLIC1,0.25259477,-0.0016313052,0.78027123,0.12003176,0.17857563,-0.0005373784,0.10617469,0.12358329,-0.0048153717,0.35374033,0.17268547,0.32258475,-0.0037869352,-0.0048230393,0.27043003,-0.0017954448
CLIC3,0.31571406,-0.0027577074,0.6836319,0.1717022,0.1483582,-0.0013200375,0.24977355,0.1541665,-0.0046791015,0.34053025,0.076219045,0.19501308,-0.0036487489,-0.004201832,0.29036278,-0.002628382
CLINT1,-0.0070654606,-0.0007890665,0.64234287,0.68204224,0.11722924,-0.005179349,-0.0061402074,0.64638096,-0.0007882321,0.33335578,0.51125044,-0.0036033583,0.27910227,-7.217653e-05,0.20210832,-0.0018722763
CLIP4,0.35327053,-0.0016793731,0.794607,0.07314639,0.21544379,-0.0008525857,0.30545318,0.018656787,-0.005238918,0.3171422,0.12487834,0.2556117,-0.0037490812,-0.004493178,0.24754575,-0.0025707104
CLK1,0.38731676,-0.0009076319,0.89118093,-0.00026350893,0.1301221,-0.0016849957,0.23563068,0.024170987,-0.005840576,0.36808544,0.16460556,0.14823958,-0.0043641618,-0.0047710594,0.20315087,-0.0024830257
CLK3,0.28289476,-0.002038333,0.7469843,0.13832626,0.18976197,-0.00083301944,0.24054019,0.092821434,-0.0050423476,0.31769058,0.14079165,0.26980865,-0.003971408,-0.0046749613,0.2632925,-0.0024596422
CLK4,-0.001955537,-0.005184735,0.15824015,1.0991864,-0.0018942981,-0.004447054,-0.004503206,0.967697,-0.0021487328,0.27490106,0.32724762,0.019184798,-0.0009075111,-0.003985151,0.13635962,0.019000188
CLN3,0.34518415,-0.0031545977,0.6939013,0.1709325,0.20868322,-0.0013758215,0.43547338,0.06038641,-0.004802836,0.271948,0.058442853,0.18140635,-0.0033381954,-0.0040057204,0.26922065,-0.0028444403
CLN5,-0.0031539893,0.37232053,0.9740266,0.29723606,0.45611823,-0.008875461,0.13259442,0.34554958,-0.0037888398,0.23973942,0.6266519,-0.0035976577,0.1178374,-0.00046520022,0.27918357,-0.0067310724
CLN6,0.38154984,-0.003428618,0.8616712,0.18914682,0.17759456,-0.0025693306,0.5601913,0.0925664,-0.005809618,0.20047373,0.035932936,0.06505509,-0.004272177,-0.0043810043,0.2746575,-0.0033487084
CLN8,-0.00017253536,-0.007327772,0.0045621395,0.9588506,-0.001981244,-0.0034175494,-0.002162012,0.85976934,-0.0007939621,0.10445259,0.14394107,0.27559054,-0.002905025,-0.004230843,0.08491942,0.20165598
CLPP,0.05990479,-0.007857829,0.076456144,0.98576075,-0.002324371,-0.0036866528,-0.0008824106,0.94481444,-0.0009912167,0.050806634,0.12518927,0.24183479,-0.0038010832,-0.004227076,0.09813377,0.20746543
CLPTM1,0.37697223,-0.0033355462,0.6367897,0.26423213,0.208525,-0.0019349522,0.5316094,0.07111258,-0.0040857634,0.1058214,0.005859606,0.10288555,-0.0035968372,-0.0033283336,0.2430318,-0.002751832
CLPTM1L,0.4123144,-0.0035033014,0.77057236,0.006541416,0.23225975,-0.0025019809,0.45575404,-0.00043620402,-0.0071169063,0.3687349,0.115530126,0.23685542,-0.0031762093,-0.0036160504,0.20959082,-0.0030913018
CLTA,0.32128865,-0.0020637673,0.7716335,0.117600664,0.19090329,-0.00086688995,0.27735,0.08285341,-0.0050839065,0.306902,0.12191845,0.2553556,-0.004023745,-0.004398728,0.26478374,-0.0022669795
CLTB,0.050204217,-0.007549278,0.04982806,0.94082725,-0.0020589582,-0.0035407024,-0.0013945914,0.8855515,-0.001048538,0.05982664,0.15475076,0.27783418,-0.0035608395,-0.0039437898,0.10740149,0.22212377
CMC1,0.23870552,-0.006036742,0.19691049,0.6965329,0.031952396,-0.0033234863,0.4832604,0.40423304,0.041066118,-0.002458449,-0.0013452679,-0.0028613806,-0.00384589,-0.0006484744,0.015372872,-0.0008732639
CMIP,-0.0056116357,0.08958548,1.0619266,0.097909756,0.42269206,-0.004882568,-0.0021625177,0.13829195,-0.0030707594,0.3696755,0.5104701,-0.0038929437,0.26521727,0.09831802,0.12267232,-0.0046864734
CMSS1,0.036836676,0.18581405,1.0891733,-0.0008473437,0.20041674,-0.005594315,-8.186981e-05,0.031168625,-0.004245684,0.42055133,0.42626223,-0.004256275,-0.0016680746,-0.001746141,0.12998886,-0.0047766496
CMTM3,0.37205383,-0.0023400257,0.7616796,0.13375653,0.18342711,-0.0007552254,0.38582927,0.027298532,-0.005146389,0.24521422,0.10137839,0.19958723,-0.004272447,-0.004312894,0.24837694,-0.002714069
CMTR2,0.21533905,-0.0021877436,0.8818975,0.16386542,0.38439637,-0.0025862425,0.40161657,-0.0024791823,-0.0051977993,0.20091781,0.08722479,-0.0011594243,-0.0019920499,-0.0035900658,0.29764408,-0.003461508
CNOT2,-0.005442426,0.24502942,1.240556,-0.00038075753,0.52345735,-0.0071210787,-0.000740105,0.1460474,-0.0026238018,0.39011186,0.7293225,-0.006086842,0.36967388,0.14573252,0.14221013,-0.007220267
CNOT4,0.04453566,-0.007213169,0.048584163,0.93765587,-0.0017544588,-0.0037229422,-0.0009738567,0.8528694,-0.0011984324,0.09112017,0.17706615,0.24090597,-0.0032301066,-0.0044886908,0.09011061,0.17506073
CNOT8,-0.0063140355,0.12757835,1.1107546,0.1940786,0.3656959,-0.006309548,-0.0031400095,0.4395392,-0.0012889192,0.41155806,0.6896029,-0.005554615,0.32655492,0.06988156,0.27409485,-0.005076351
CNP,-0.00022684726,-0.0061299675,0.047843598,0.78476495,-0.0018683221,-0.0025445875,-0.002664956,0.7155627,-0.0014759655,0.13270213,0.23364368,0.3527218,-0.0029720827,-0.004114929,0.19314252,0.2740888
CNPY2,0.026247729,-0.0077889543,0.034964442,0.998728,-0.0019366374,-0.0036572306,-0.0009973252,0.88598126,-0.00095499377,0.04447693,0.14759621,0.2179788,-0.003456399,-0.0038811269,0.10129362,0.21093023
CNPY3,0.2899096,-0.0021424096,0.6803617,0.15651517,0.1499259,-0.0014085567,0.17294233,0.16993134,-0.005025668,0.35420606,0.15936759,0.301871,-0.0037479177,-0.004700127,0.30003774,-0.0020548936
CNTRL,-0.006453668,-0.0005169437,0.51719695,0.9172934,0.010443889,-0.00709537,-0.0051836693,0.9529521,-8.918762e-05,0.24469322,0.6582487,-0.004487989,0.3717696,-0.00048183498,0.080731794,-0.0025544069
COA1,0.122750625,-0.0076090875,0.08939427,0.9755443,-0.0021405874,-0.0043838057,-0.0013126343,0.8858091,-0.0015436086,0.093113735,0.25181916,0.2232633,-0.0033338463,-0.004871844,0.13215137,0.20498195
COA4,0.016101904,-0.004411326,0.113808185,0.57652867,-0.0013527328,-0.0022207843,-0.0041435445,0.62731004,-0.0025558453,0.3581431,0.3207626,0.45267648,-0.002888949,-0.005140469,0.12451762,0.13272901
COASY,-0.0054103583,0.20822826,1.2300515,-0.00082886836,0.5116979,-0.00728448,-0.0010144216,0.15916608,-0.0026567304,0.40835232,0.7578358,-0.0059788954,0.35885492,0.16909385,0.1556554,-0.0069455886
COG3,0.36209553,-0.0031800936,0.82817084,0.11477289,0.26304615,-0.0013095818,0.52105546,0.0017110854,-0.0050954674,0.23250613,-0.00016878448,0.11264435,-0.003995397,-0.0035281884,0.2429063,-0.003202044
COG4,0.27518114,-0.0030351754,0.7112526,0.1467498,0.20340687,-0.0016475577,0.26656264,0.111962065,-0.005381461,0.35254002,0.11288341,0.23284908,-0.0037325236,-0.004005465,0.24121156,-0.0025348505
COMMD1,0.035204716,-0.007372592,0.037036195,0.9785145,-0.0017615003,-0.003562791,-0.001343855,0.8278694,-0.0012945102,0.068212345,0.19459474,0.22104713,-0.003321391,-0.004135991,0.052216142,0.20001782
COMMD10,-0.004137064,0.15708223,0.7498351,0.5916658,0.27856943,-0.009484227,-0.00032158202,0.41586977,-0.0005168337,0.08072038,0.5602125,-0.00663864,0.4443861,0.3388909,-0.00011169031,-0.0053013456
COMMD3,0.053699017,-0.007356794,0.051923394,0.9594102,-0.0019876051,-0.0035853093,-0.0012132887,0.86875176,-0.0009827148,0.04970499,0.19288251,0.23971291,-0.0034931067,-0.0044124224,0.0835128,0.21113613
COMMD6,0.31838548,-0.0010085893,0.8477875,0.085908175,0.24014804,-0.00015348285,0.19651063,-6.133255e-05,-0.0052855574,0.36244366,0.13664705,0.29837018,-0.0037989712,-0.0049022636,0.26493388,-0.0026354473
COMMD7,0.16457663,-0.0066588246,0.10597266,0.7610264,-0.0021880956,-0.0032945669,-0.0017454727,0.6723529,-0.0025947927,0.23894167,0.1484468,0.18273762,-0.0028125101,-0.0034581618,0.16950554,0.10588643
COMMD8,0.03879812,-0.007893569,0.045067042,0.9761249,-0.0022202733,-0.0037376988,-0.0012036507,0.89735043,-0.0011206969,0.051988747,0.17144373,0.22028238,-0.0035896536,-0.0041027726,0.10162651,0.2245343
COMTD1,0.26526386,-0.0016219782,0.7598183,0.10229996,0.21838841,0.007540643,0.11764,0.0023020208,-0.0046083643,0.40280303,0.12191189,0.25553542,-0.003273775,-0.004238382,0.25637835,-0.0024858026
COPA,-0.00093068747,-0.006551262,0.27980837,0.7396685,-0.0015929743,-0.004014103,-0.0025457065,0.4918661,-0.0052084373,0.24349445,0.15674105,0.10354429,-0.0025316617,-0.0021422738,0.023899913,-3.0415951e-05
COPB2,0.26392487,-0.0015563178,0.72772217,0.14391257,0.17738989,-0.00094418786,0.12082301,0.15578656,-0.004846461,0.35953528,0.14455199,0.3578794,-0.0035090123,-0.004660487,0.30338466,-0.0017032578
COPRS,-0.00074329984,-0.004208633,0.23278585,0.6690507,0.2574713,-0.0038791213,0.18030255,0.14873193,-0.00016343892,-0.0009587168,0.0148221925,-0.00090346526,-0.0011457274,-0.0015344381,-0.0005707163,-0.0021821698
COPS5,0.119792685,-0.0036325073,0.40738466,0.37129992,0.10184984,-0.0009748827,0.033346936,0.1567262,-0.00216936,0.20983851,-0.0004134792,0.20946828,-0.0018430348,-0.0012836384,0.24136835,0.00076153874
COPS6,0.05578538,-0.0069437884,0.05539164,1.0766385,-0.0025344144,-0.0030412127,-0.0043046945,0.8684863,-0.00055546087,0.16555417,0.2387676,0.24313477,-0.002856873,-0.0051357173,0.09108959,0.2622077
COPS8,0.37722543,-0.0036525188,0.66013926,0.32650968,0.12763858,-0.0017254212,0.5121655,0.14579947,-0.003882332,0.098309726,-0.00034784636,0.0747272,-0.004071016,-0.0034330066,0.2472575,-0.0024277132
COQ2,0.33378735,-0.0016780859,0.84043974,0.037406303,0.25006253,-0.0014501017,0.25187922,0.09392448,-0.0066355253,0.474009,0.19592845,0.25623924,-0.003597983,-0.0054050493,0.31007808,-0.0034853609
COQ7,-0.00037205385,-0.0076809614,0.09276467,0.9867432,-0.0016926309,-0.0033508171,-0.0010909493,0.8032602,-0.0015528111,0.058020853,0.14857495,0.17636919,-0.0037742867,-0.0037237096,0.083535105,0.17552805
COQ9,0.39535165,-0.002597841,0.7733635,0.12014498,0.17619169,-0.0013313923,0.42808044,0.056743428,-0.005214264,0.25454745,0.058167495,0.17566998,-0.004242939,-0.00395121,0.24833576,-0.0028925466
CORO1B,0.2420396,-0.0024379145,0.6690042,0.1914169,0.15548585,-0.0014403119,0.12587847,0.2633565,-0.0048454185,0.37979594,0.1437406,0.340114,-0.0039014865,-0.004731139,0.3264253,-0.0017507568
CORO7,0.23861788,-0.00204542,0.7014357,0.17239808,0.14344473,-0.0011876195,0.04776047,0.21904762,-0.0051322267,0.4033603,0.21284845,0.3468306,-0.0037791494,-0.0049093394,0.33812237,-0.0013795091
COTL1,-0.0024768382,0.11852145,1.0146037,-0.0023199818,0.32235518,-0.0045421487,-0.0012605649,0.017859217,-0.0030862861,0.4210778,0.5782105,-0.003740075,0.12520596,-9.521261e-05,0.09996432,-0.0047887582
COX20,0.06957275,-0.0077121095,0.088738486,0.9672669,-0.0020412137,-0.0032091737,-0.0014323497,0.8644056,-0.0011057941,0.08524571,0.15983695,0.22802803,-0.0036249103,-0.004390974,0.11854032,0.20209168
COX5A,0.33128268,-0.0018595641,0.7314694,0.10728427,0.17770977,-0.00078083936,0.31144148,0.045861267,-0.005066706,0.2558576,0.14209816,0.2838732,-0.004040032,-0.0043669487,0.21278974,-0.0021507372
COX5B,0.4241171,-0.0020068863,0.88512266,0.08730888,0.21831167,0.015465304,0.46250373,-0.0009920202,-0.0050103865,0.23526976,-0.00017941512,0.09023725,-0.004543463,-0.004037403,0.26309678,-0.0033371663
CPNE2,0.35966358,-0.0021175107,0.7898999,0.09208894,0.21512702,-0.0007866425,0.32831395,0.05085642,-0.005323858,0.31038934,0.1128296,0.2568039,-0.0041247485,-0.004367151,0.25968164,-0.0025433952
CPPED1,0.17021336,-0.0026536542,0.76744556,0.12290448,0.020830043,-1.2980997e-05,-0.0012461378,0.20835511,-0.0058244513,0.49489385,0.09187909,0.41752303,-0.0042140665,-0.0043698247,0.2557307,-0.0009319897
CPSF3,-0.0050454424,0.26327705,1.1477623,0.110987246,0.48001257,-0.007705895,-0.0005378327,0.21331213,-0.0018958761,0.33563796,0.7065765,-0.006499028,0.40729973,0.15165985,0.14468053,-0.007066551
CPSF3L,-0.0051947567,0.22234598,1.1796741,0.062003486,0.4934407,-0.0073712287,-0.0008563757,0.21458001,-0.0022237932,0.36806616,0.6725315,-0.0058690184,0.3603541,0.18055046,0.16241764,-0.0066278945
CPSF7,-0.0072548822,-9.547837e-05,0.6541831,0.65952706,0.15643992,-0.0056853024,-0.0060928273,0.64552975,-0.00084231986,0.36037505,0.55770046,-0.0035700833,0.2912483,0.014922954,0.161564,-0.0021455027
CPVL,-0.004766898,0.25911042,1.1271368,0.07683907,0.5138762,-0.0058998265,-0.00024649219,0.13911533,-0.0017826667,0.33346543,0.6241003,-0.005651627,0.3647671,0.061585896,0.1527185,-0.0066658533
CREB1,-1.7342009e-05,-0.0072217416,0.03968464,0.99669313,-0.0014104473,-0.0034109068,-0.0011235487,0.83930826,-0.00065725757,0.01566597,0.121495254,0.23974809,-0.0033116634,-0.0042154426,0.06138908,0.18269807
CREB3,0.35377884,-0.0019167683,0.80678463,0.061606172,0.27502513,-0.00071076734,0.35484052,-0.00044787934,-0.005168601,0.2873541,0.09835633,0.25999993,-0.0033997889,-0.003985029,0.21567893,-0.0026561907
CREB3L2,0.373498,-0.0018627495,0.8364888,0.076990776,0.23909053,-0.0003417415,0.38793898,-0.00053239486,-0.005271105,0.26570916,0.08833475,0.2147274,-0.004085963,-0.0043781884,0.21101023,-0.0029676252
CREBBP,0.28736326,-0.0021492285,0.70430857,0.18480924,0.19023575,-0.00115752,0.2849425,0.14122128,-0.00445859,0.27368835,0.11073344,0.26090193,-0.003607726,-0.0045198,0.2919931,-0.002013591
CREBL2,0.40169874,-0.0021013233,0.786664,0.17516562,0.18490148,-0.0011477645,0.4276933,0.029866159,-0.004398201,0.18809369,0.05716238,0.15485626,-0.003757206,-0.0042111212,0.268579,-0.0026744225
CREBZF,0.22630201,-0.0023664208,0.6806151,0.18985277,0.28980023,-0.0019409447,0.115611926,0.1389377,-0.0051232814,0.30175716,0.21256852,0.37212825,-0.0031123706,-0.004004286,0.3588555,-0.00095438893
CRELD2,0.2994149,-0.0020514335,0.7095319,0.15158707,0.13682881,-0.00097586046,0.16113009,0.17857979,-0.004970965,0.3631815,0.12795705,0.30949253,-0.003968898,-0.004588837,0.29388395,-0.0019170659
CREM,0.335289,-0.0026597208,0.8148216,0.07276681,0.30808246,-0.0022516127,0.5229433,-0.00045493804,-0.006155757,0.24412584,0.14132261,0.16834714,-0.0033977043,-0.0044790762,0.2154551,-0.0032537978
CRIP1,0.15299983,-0.0033850297,0.5618929,0.26075977,0.1385689,-0.0018292855,0.057690263,0.3108071,-0.0043395767,0.37810144,0.16434631,0.32381582,-0.0029873871,-0.004218578,0.29924196,-0.0012489624
CRIP2,-0.00087589514,-3.0335113e-05,0.85075927,0.04898096,0.15750648,-0.0007167419,-0.0019632247,0.051249728,-0.00442421,0.49849567,0.105304696,0.11545939,-0.0023494689,-0.0040203705,0.16071442,-0.0031625214
CRIPT,0.22199166,-0.0030830815,0.33807334,0.5489058,0.29129004,-0.0026022368,0.49735206,0.17549947,-0.00066339213,-0.0017389843,-0.00039179108,-0.0002324383,-0.0028252879,-0.0021538818,-0.00015605777,-0.0016961112
CRK,0.37492874,-0.002930397,0.7581375,0.19939804,0.19182578,-0.0014732062,0.49497908,0.061247505,-0.004730066,0.1723026,0.011829175,0.14261031,-0.0039465483,-0.0037545576,0.26135862,-0.0028052658
CRNKL1,-0.004018132,0.23722899,0.73337543,0.5943056,0.26664054,-0.009109963,-0.00022276804,0.42248493,-0.00013988662,0.03265883,0.54941887,-0.006601364,0.4081553,0.2829703,0.047182553,-0.0056333006
CRTAM,-0.0043584844,0.18708995,1.1433119,-0.0005777513,0.4932963,-0.0065361154,-0.00075330347,0.15245713,-0.0026148737,0.41394988,0.67202514,-0.00494361,0.2746218,0.08309807,0.19015172,-0.005820188
CRTAP,0.33110127,-0.003722796,0.63452023,0.3778839,0.17679583,-0.0019128919,0.61339575,0.08426575,-0.0034848978,-0.00039128176,-0.0013216645,0.017188624,-0.0038127857,-0.0023926436,0.17408869,-0.0024782664
CRTC3,0.054199234,-0.0073553068,0.074040286,0.9469279,-0.0020831558,-0.0035782717,-0.000997157,0.87953454,-0.00091715157,0.05130925,0.15252438,0.2357325,-0.0035180533,-0.004182397,0.07154613,0.2019454
CRYZL1,0.09429772,-0.007181653,0.09217281,0.93642557,-0.0018768406,-0.0035946392,-0.0015027254,0.87428004,-0.0010893701,0.05592484,0.15634406,0.22315022,-0.0039523426,-0.0042953435,0.12016261,0.19198641
CSF1R,0.4014614,-0.0014872003,0.87188035,0.04448221,0.22091125,-0.00070083246,0.36768574,-0.00013648267,-0.0057273954,0.3099629,0.11643965,0.23659368,-0.004259108,-0.0046354183,0.23345676,-0.0028803267
CSF2RA,0.39042002,-0.0018198958,0.8267089,0.04287927,0.2395893,-0.00034714036,0.32601964,-0.0004452245,-0.0055096853,0.34168565,0.09751236,0.21925333,-0.004148635,-0.004406554,0.27612507,-0.002914964
CSF3R,-0.004633121,0.2297329,1.1720712,-0.0004984117,0.51636744,-0.006391817,-0.00062705413,0.017053146,-0.0027746086,0.4231756,0.639623,-0.0058294525,0.34949458,0.115904704,0.08377081,-0.0067261704
CSGALNACT1,-0.00395868,0.157953,1.109295,-0.00029515318,0.416448,-0.0054682475,-0.0015328212,0.033604115,-0.002940628,0.3917686,0.51849705,-0.0047093276,0.18226245,0.04336903,0.08033201,-0.005437857
CSGALNACT2,0.35424083,-0.0028877812,0.7246736,0.14568049,0.23237583,-0.0014794,0.4980951,-1.6375407e-05,-0.0045503015,0.17721641,0.012246855,0.1504839,-0.0032944335,-0.0033410045,0.21562052,-0.0027073105
CSK,-0.005199001,0.24522802,1.2300944,-0.000673442,0.538802,-0.0066706785,-0.0007854949,0.10352282,-0.0026511406,0.40035442,0.6941874,-0.0059123985,0.3294423,0.13941918,0.13113134,-0.0068764505
CSNK1D,-0.00015433799,-0.008100039,0.054177314,0.9647974,-0.0017057359,-0.004115015,-0.00026511506,0.82460195,-0.0020114384,0.064934045,0.13291115,0.22501293,-0.0031762884,-0.0035240282,0.113534644,0.19072622
CSNK1E,0.2848616,-0.0018423181,0.75983405,0.13954368,0.23296393,-0.0011790118,0.1856301,0.10700643,-0.0052990867,0.35929236,0.16256467,0.34494025,-0.003470484,-0.004758147,0.27600196,-0.0022766062
CSNK1G2,0.32700035,-0.002114063,0.7676583,0.09221841,0.19101155,-0.00041665218,0.3331414,0.02520883,-0.0047462313,0.26656792,0.081867956,0.24682532,-0.0040090424,-0.0040026647,0.2145777,-0.0023612422
CSNK2A2,0.42490482,-0.0025976072,0.80196786,0.0957117,0.17170918,-0.0011102499,0.48962045,-0.0003171407,-0.0048504947,0.19485825,0.0137018785,0.12315968,-0.0037973975,-0.003717015,0.23083097,-0.0026765678
CSRNP1,-0.004465614,0.17603895,1.0699716,0.03521944,0.4198729,-0.007295818,-0.0007500497,0.1152125,-0.003575292,0.42134818,0.63078284,-0.00466699,0.30437723,0.12933408,0.02967377,-0.0062964833
CSRP1,-0.0018938679,-0.0016685405,0.919469,-0.00028766104,0.45098314,-0.0029606293,-0.0010783427,-0.0004353277,-0.006158491,0.44258457,0.4111744,0.05881981,-0.00037936209,-0.002735204,0.1701432,-0.0033239054
CST3,-0.006558718,-0.0007176783,0.42636484,0.7464546,0.06342574,-0.004540646,-0.005368059,0.7170881,-0.00030377533,0.25874335,0.47446206,-0.0030384718,0.27438152,0.035093844,0.060790077,-0.0014848562
