TF,Target
SPI1,PSMC5
NFYB,EIF3E
LMO2,CCNL1
CDK9,DCAF13
BCL6,FAM134B
CDK9,NIT1
BCL11A,PLPP5
EGR1,ITGB2
STAT1,BRI3
LMO2,RERE
CTBP2,KLHL6
MAZ,PNKD
STAT4,MAPK6
CREBBP,P2RX4
GABPA,CREB3
CDK9,NF2
STAT4,SLC2A4RG
BHLHE40,CD302
IRF1,GTF3C1
POU2F1,BCL2L1
CDK9,CRELD2
ETS1,WDR45B
CEBPA,UBN1
POLR2A,PUM2
RAD21,PHF12
FOS,UBXN2B
ELF1,MVP
EP300,ACTN4
POU2F2,FLJ37453
BRD3,B2M
EP300,CDC5L
BATF,MT1X
CBFB,EXOSC7
TAF1,GNB4
RXRA,RETN
RARA,E2F3
MAZ,RPL36
TAF1,KCNE3
RUNX3,LARP1
POLR2A,UBAP2L
IRF1,CIAO1
TBP,TRPV2
GABPA,OGT
POU2F2,C15orf39
IRF1,THUMPD3-AS1
MAZ,BAP1
SPI1,MATK
LMO2,RPS3
MAZ,FAR1
SPI1,NADK
MAZ,C1orf56
ATF3,TMEM191B
CDK9,LRRFIP1
ELF1,SH3TC1
ETS1,SCYL1
CDK9,UQCC3
CDK9,CITED4
CEBPA,TNFAIP3
FLI1,ESRRA
JUND,LTBR
RXRA,RPL36A
LMO2,LPAR6
CDK9,ARF5
CREBBP,GON4L
CTBP2,DLD
CEBPA,MAPKAPK3
GABPA,LSM5
CDK9,DGKZ
POLR2A,PPM1F
TAF1,ILK
EP300,BRD8
BHLHE40,ARPC4
NFYB,CHMP2A
BHLHE40,CLEC2D
TBX21,DEXI
TCF12,C1orf56
RARA,MAPKAPK2
ATF3,HLA-DPB1
CREBBP,TRPV2
RARA,BTG1
STAT4,CCND2
RXRA,PTGER2
GABPA,RNF125
SPI1,PLEC
CREBBP,SH2D3A
MAZ,HHEX
RARA,RPS6
POLR2A,LRRC59
GABPA,MBD5
EP300,SH3BP1
STAT5A,SORL1
TAF1,YIF1B
FOS,ANXA6
SPI1,NCF2
ATF3,HMOX1
ESRRA,CD52
BCL11A,MFSD11
TAF1,ZFPL1
BATF,FRAT2
STAT4,ITGAM
LYL1,CSF1R
EP300,NME4
GABPA,GUK1
MAZ,RRP8
TBP,FBP1
CEBPA,RPL6
JUND,HLA-A
LMO2,DUS1L
SPI1,SREBF2
TAF1,PATL2
TBP,CD33
FOXP1,C18orf25
ESRRA,SLFN12L
ESRRA,ZFP90
CEBPA,DHX8
RUNX3,BAZ1A
GABPA,ZCCHC6
POU2F2,TMEM191B
RUNX3,NR1D2
FOXP1,MT-ND5
CTBP2,TMEM204
ESRRA,ZSWIM8
BATF,HAVCR2
IRF5,MINA
MAZ,BMI1
RXRA,MON2
STAT4,ADA
EP300,TMEM38B
MAZ,PRKRIP1
JUND,MSRB1
EP300,PTPRJ
FLI1,GABPB1
MAZ,DGCR2
LMO2,PIGK
FOS,CD302
BCL6,PLEC
POU2F2,HLA-DPB1
FOXP1,PSTPIP2
PML,RRP8
STAT5A,MCL1
TBX21,RPS21
IRF1,LRRC8D
STAT4,KIF22
RUNX3,ITGB2-AS1
BCL6,NCF2
SPI1,AGTRAP
POU2F1,ARHGEF1
CEBPA,MCTP1
CDK9,MAP3K13
CBFB,NTMT1
CDK9,TBC1D10C
RAD21,MAPKAPK3
ZNF143,PRPF19
MEF2C,GPR171
GABPA,SUPT20H
POLR2A,LTBP4
RARA,RPL22L1
MEF2C,ETHE1
GABPA,TMEM176B
BCL6,SREBF2
MEF2C,RCBTB2
FOXP1,ARNT
TAF1,ABHD12
RUNX3,CCDC130
RARA,UBXN2B
MAZ,GNAS
GABPA,PHAX
TAF1,SLC16A3
MAZ,OAT
POLR2A,SGTA
TAF1,EPHX2
SPI1,MTCH2
RUNX3,PARP4
CTBP2,FAM101B
FOS,ARPC4
FLI1,USB1
NFYB,RPL18
CEBPA,ZZZ3
CEBPA,DTYMK
STAT4,ANPEP
SPI1,ITGA6
ETV6,TLR2
ESRRA,CUTA
CTBP2,DPP4
BCL6,QSOX1
IRF1,PSMG3
CDK9,SIRT6
STAT5B,STK4
ETS1,LRRFIP1
ETV6,QDPR
GABPA,RPL27A
RAD21,DHX8
BCL6,LAMTOR3
FLI1,POM121C
ETS1,ARF5
FOXP1,RPS12
BCL6,TDG
MEF2C,HLA-DRB1
CTBP2,CRTAM
SPIB,IMPA2
TBP,LILRB4
CBFB,ANPEP
MYC,HERPUD1
FLI1,RAD1
SPIB,TMEM154
GABPA,GALK1
FLI1,YPEL5
POU2F1,GSS
CDK9,ANKRD17
BRD3,PTMS
EP300,FAM43A
ETS1,WIPF2
EP300,ACOT8
TAF1,CD93
CEBPA,DCAF15
TCF12,ELMO1
RXRA,CKS2
FOS,USP38
STAT4,LAMTOR5
GABPA,CCDC84
RARA,ANXA6
STAT4,TNFAIP2
CEBPA,DPP3
ZZZ3,PTGDR
BATF,AKAP11
BATF,CHST11
MAZ,CBFB
CTBP2,PLCB2
FLI1,KANSL1-AS1
ATF3,CD300C
CTBP2,IL6ST
STAT5B,SCGB3A1
CDK9,TMEM245
RUNX3,MTO1
EP300,DYNC1LI2
STAT1,C18orf25
EGR1,KAT2A
BCL6,ITGA6
ETS1,ANAPC5
FOXP1,DUSP1
SPI1,GAPT
CDK9,METAP1
IRF1,ELP5
TBX21,GPR171
SPI1,GRAMD1A
TAF1,RPL10A
SPIB,RFX1
POU2F2,RGL4
FOS,DXO
TBX21,CEP78
ESRRA,LAPTM5
EP300,POGK
SREBF2,N4BP2L2
BATF,HNRNPLL
GATA3,EFHD2
FLI1,RAB27A
NFYB,DEK
POU2F2,LTA4H
CDK9,PDK1
CBFB,GSN
MEF2C,XCL2
ATF3,SNHG8
TCF12,MBOAT7
POLR2A,POLR2G
FLI1,PPWD1
RXRA,CYBA
CTBP2,PVT1
CREBBP,ARHGEF3
TAF1,C14orf159
CTBP2,RAB34
RARA,CD302
EP300,ELF1
BHLHE40,TMED10
GABPA,GNL3L
ETS1,SNRNP70
CTBP2,FPR1
CBFB,OTUD5
MAZ,CCDC18
FOXP1,NFAT5
ATF3,HENMT1
ETV6,RPL31
NFYB,TM9SF2
CEBPA,KIAA0319L
ETS1,CISD1
GABPA,RPL28
LMO2,DCTN4
SPI1,LZIC
MAZ,SNAP29
ATF3,METTL13
RXRA,PKM
FOS,PDIA3
POU2F1,ADAP1
CTBP2,CTD-2020K17.1
ETS1,TBC1D10C
CEBPA,TMSB4X
CTBP2,SPATC1L
MAZ,DYNLL1
BHLHE40,CBR4
BRD3,PSAP
LMO2,SORL1
STAT4,SOCS3
CTBP2,UPP1
STAT5B,THEMIS
SPI1,CCDC69
BATF,ACSL4
FOS,BEST1
CREBBP,IKBKB
FLI1,MOGS
BCL6,GAPT
BCL6,SNAPC3
CREBBP,TRAF3IP3
LMO2,HNMT
CREBBP,ANKRD44
ETS1,MRPL39
EP300,ARID5B
ETV6,NBEAL1
FLI1,TSPAN17
RXRA,HSD17B4
CREBBP,PCYT1A
RAD21,DPP3
MAZ,VAMP4
FLI1,FAM208B
GABPA,CSK
BCL6,ZMAT3
CDK9,CSNK2A2
FLI1,ENDOV
CREBBP,PDZD11
TCF12,MAPKAPK2
FLI1,SCAI
FOXP1,NINJ1
RUNX3,PIK3CD
FOXP1,NCOA3
MAZ,NCOA7
ESRRA,LGALS3BP
STAT4,TC2N
FOXP1,SF1
CDK9,CLIC1
POU2F1,FOSB
ZZZ3,SH3BGRL3
MAZ,ZDHHC7
EP300,COX5A
BHLHE40,ALDH3B1
CTBP2,IL2RG
POLR2A,FNBP1
TBX21,XCL2
BHLHE40,IL6R
BRD3,TBL1XR1
BCL6,FOXN2
ETS1,ZNF143
GABPA,FEZ2
BHLHE40,FAM89B
BHLHE40,TSTA3
RARA,USP38
JUND,GBP1
ETS1,FIS1
STAT1,GBP3
STAT5B,TSC22D3
ZZZ3,ARHGAP26
STAT5B,HLA-DPA1
ATF3,MT-ND4
IRF1,CALM1
MAZ,MLH3
ETS1,SIL1
MAZ,CDC42SE2
ETS1,TMEM245
BRD3,ACLY
LMO2,MAP7D3
STAT5B,ADGRE2
GATA3,LINC01272
GABPA,AP5Z1
TAF1,ACADS
RXRA,NOL7
STAT4,KDM3A
IRF5,ARL5B
BCL11A,TACC1
GABPA,CLN3
ATF3,AC090498.1
MAZ,IFI6
SPIB,GPBAR1
FLI1,CUL1
IRF5,HINT1
SPI1,COMTD1
CREBBP,MDM4
GATA3,LTBP4
TAF1,LSM4
GABPA,TARBP2
CTBP2,STAT4
ETS1,AFF1
IRF1,RPS27
NFYB,LINC01089
ETS1,KNOP1
FLI1,RC3H2
ESRRA,MT-CYB
GATA3,FAM110A
IRF1,APOL1
LMO2,MGST1
CEBPA,MGST2
STAT1,NFAT5
CDK9,VPS4A
IRF1,PTPRJ
ETV6,PAK1
GABPA,MPHOSPH8
ESRRA,TPI1
RUNX3,USP36
POLR2A,POP7
CEBPA,CCDC88B
ZZZ3,LIMD2
ELF1,PTP4A3
STAT5B,ADRBK1
FOXP1,ACAP3
ATF3,ACTG1
MAZ,GGCT
POU2F2,MYCBP2
BCL11A,TMEM175
ELF1,TIMP2
FOS,TSTD1
POLR2A,VPS33A
FLI1,STOM
CEBPA,C1orf131
CEBPA,ST6GALNAC4
POU2F2,MT-ND4
POLR2A,TM2D3
BRD3,ABCF3
CTBP2,ZNF84
POLR2A,RPL10
CDK9,KIAA0586
BCL6,COMTD1
NFYB,PLP2
RUNX3,GYPC
POU2F2,AC090498.1
SPI1,EIF4E3
CEBPA,NAA25
IRF5,RPS3
CEBPA,NCK1
GABPA,N4BP2L1
SPI1,APC
EP300,GLB1
BHLHE40,PEPD
SPI1,LINC00877
TBX21,BIRC3
STAT5B,ZNF44
SPI1,CAMK1
FOS,ALDH3B1
MAZ,PPP1R15B
BATF,AGTPBP1
FOS,IL6R
POLR2A,ATP13A1
ELF1,ZNF414
ATF2,CNP
SPI1,SCAP
CDK9,MED17
SPI1,NUP54
LMO2,IFFO1
TAF1,PTGDR
FOXP1,PTPRC
CREBBP,NPAT
CDK9,WDR59
CEBPA,UTY
CDK9,GFM1
MAZ,GSTK1
CEBPA,MSH2
RUNX3,PLEC
ETS1,CLIC1
SREBF2,SLC8A1
CDK9,DDX60L
POLR2A,SH3BGRL3
MEF2C,GABPB1-AS1
RXRA,ITGAX
POU2F1,SNRNP70
SPI1,GPS1
FLI1,MRPL37
BATF,PARP4
BATF,IFI16
CDK9,NEAT1
FOXP1,TANK
MAZ,CREM
ATF3,DDX23
TBX21,DENND6B
GABPA,PRCC
TBP,PTMS
NFYB,N4BP2L2
ETS1,MPPE1
TAF1,GAMT
IRF5,DUS1L
GATA3,PSMD12
ETV6,GSTP1
FLI1,TBC1D4
BCL6,LINC00877
BCL6,CAMK1
RXRA,CALHM2
TCF12,MZB1
BCL6,JMJD1C
SREBF2,BCL6
RARA,RPL18A
MEF2C,RPL35
BCL11A,CISD3
EP300,WDR73
GABPA,SETD2
BCL6,SCAP
BHLHE40,DNMT3A
SPI1,BCL9L
SPI1,SMAD2
IKZF1,VASP
RXRA,SEP15
CTBP2,RPL6
ETS1,CAP1
STAT5B,NFATC2IP
GABPA,C15orf39
CREBBP,PTMS
POU2F2,ACTR2
FOXP1,CD28
ETV6,FAM210B
SPI1,PITPNM1
RUNX3,TDG
FLI1,APOL2
IRF1,ELF1
BATF,CDKN1A
MAZ,ARPC4
MAZ,CLEC2D
POU2F2,ARL6IP5
ESRRA,LEO1
JUND,RPL36A
ETS1,CHORDC1
CTBP2,UCP2
EP300,COPB2
IRF1,TRUB2
RARA,TSTD1
FOS,CA5B
STAT5B,ALDH16A1
MEF2C,CD79B
EP300,LGALS2
STAT5B,DLD
ETV6,STX11
NFYB,PILRA
IRF5,CTB-61M7.2
CDK9,UQCRB
CDK9,MESDC2
RXRA,ATXN1
ESRRA,PDCL
RXRA,PPP1CA
TBX21,GABPB1-AS1
CTBP2,MCTP1
IRF5,SLC31A2
BCL6,BCL9L
ESRRA,RBX1
BATF,RBM15B
GATA3,FNBP1
BRD3,TBCD
GATA3,TTC39B
POU2F1,SIL1
RUNX3,TRPT1
POU2F1,CLPTM1L
BHLHE40,TBK1
CEBPA,ARL6IP1
CREBBP,SELPLG
FOXP1,IQGAP2
IRF1,ARID5B
FOXP1,IGHM
LMO2,HMGB1
RARA,IL6R
CDK9,FAM3A
ATF3,LRRC58
BCL6,CD48
EP300,JUNB
BHLHE40,RPS17
BCL6,PITPNM1
GABPA,SYNE1
ETS1,MED17
ELF1,C18orf32
TBX21,RPL35
CREBBP,CBLL1
GATA3,IFI44
BHLHE40,ETV6
CREBBP,PSAP
EP300,CTDP1
CTBP2,ZZZ3
CEBPA,HNRNPD
ETS1,KIAA1429
CTBP2,DTYMK
ESRRA,CBX4
EP300,ITGA5
RXRA,ALOX5AP
EP300,TAF1
CEBPA,SIRPG
FOS,OGFRL1
CDK9,ADIPOR1
ETS1,GFM1
ETV6,FKBP1A
ATF3,MORC2
POLR2A,NOP16
CDK9,MTG2
STAT5B,TMEM204
EP300,FAM96A
MAZ,DXO
ETS1,DDX60L
ETS1,HSBP1L1
RUNX3,ZCCHC8
ETV6,MTFP1
CEBPA,MARS
STAT4,MR1
FOS,DNMT3A
BRD3,FAM53B
ETS1,NEAT1
EP300,ZNF451
CTBP2,RBP7
LYL1,CXXC5
GABPA,ZFAND2A
CEBPA,ILF3-AS1
EP300,LBH
CTBP2,SLF2
IRF1,RPL3
ESRRA,TAF8
TBX21,RAB32
BATF,EHBP1L1
POLR2A,S100PBP
FOXP1,CISH
MAZ,BZW1
STAT5A,NCOA1
BHLHE40,RRBP1
CDK9,CGGBP1
CREBBP,TBL1XR1
EP300,PIK3C3
IRF1,B4GALT1
SPI1,ARID5A
POLR2A,WDR18
CEBPA,IFT57
ATF3,NFAM1
BCL11A,UBE2J1
SPI1,TPT1
POU2F2,MORC2
CEBPA,ZBTB43
CDK9,CFD
STAT5B,FAM101B
FOS,ATF7
SPI1,C22orf46
ATF2,DPYSL2
TCF12,BEST1
BCL11A,HSP90B1
NFYB,C5AR1
BATF,RPS9
FOXP1,CTB-50L17.10
CREBBP,NBEAL2
STAT5B,DPP4
GABPA,IGSF8
TAF1,SAT1
EP300,ARAP2
RUNX3,FOXN2
RXRA,UQCRB
TBP,NUS1
IRF5,CLEC4E
CDK9,AP3M2
POU2F2,BLCAP
BCL6,S100A9
CEBPA,GBP5
ESRRA,TLR2
STAT5B,CRTAM
FOS,RPS17
GABPA,PSME3
FOXP1,TOMM20
CTBP2,KIAA0319L
LMO2,TNRC6C
POLR2A,RAB5B
RAD21,MARS
ETS1,KIAA1191
JUND,SLCO3A1
ESRRA,QDPR
GABPA,ZNF101
FOS,ETV6
ATF3,PHTF2
ESRRA,VPS26B
ELF1,JAK3
CTBP2,RPS5
IRF1,FAM122A
SPI1,LRRC47
BCL6,ARID5A
RXRA,IDH3A
IRF1,CALU
BHLHE40,CDK6
NFYB,TUBA1A
NFYB,SLC8A1
BCL6,TPT1
FOXP1,AKTIP
STAT1,HNRNPAB
RUNX3,FUS
ETV6,EIF3E
SPI1,PSEN1
GABPA,LTA4H
CDK9,EFHD2
ATF3,PARP1
MAX,APC
MAZ,STAMBP
POLR2A,POLR2L
CDK9,PUM2
POLR2A,RGL2
BCL6,CTBP2
ELF1,UBALD1
ETS1,ADIPOR1
FLI1,ZNF511
MAZ,TMED10
FOS,MT1X
JUND,SIRPB1
ETS1,MTG2
ATF3,CEBPA
NFYB,BCL6
TAF1,KLF2
MAX,NUP54
CDK9,UBAP2L
STAT5B,PVT1
EP300,FAM63B
MYC,PAF1
ATF3,BTG2
BHLHE40,ATG7
STAT5B,FPR1
ATF3,H3F3A
JUND,PKM
RXRA,GNB4
ZZZ3,PYGL
TAF1,ORMDL3
BHLHE40,LPCAT2
ZZZ3,NDRG3
TBP,ABHD2
CDK9,PPM1F
RXRA,KCNE3
GATA3,LIMD2
CREBBP,MIAT
EP300,MYL6
FLI1,RMDN3
STAT1,CISH
STAT5B,SPATC1L
ETV6,PRRC1
BCL11A,TMSB10
POLR2A,NPDC1
ESRRA,RPL31
IRF5,MGST1
CTBP2,GNS
GATA3,DHX15
ATF3,EMP3
CDK9,LRRC59
POU2F2,PARP1
ATF3,CAPN7
GABPA,MALSU1
EP300,ENSA
CEBPA,NIFK
SPI1,FTSJ3
ATF3,POM121
RUNX3,ACER3
FLI1,SH3TC1
POU2F2,TRMT6
RARA,ATF7
TCF12,TSTD1
FOS,FRAT2
SPIB,CMTM3
JUND,CXCL16
MAZ,TRIM52
TAF1,UBA7
STAT4,GNG7
CDK9,APP
RXRA,AP3M2
BRD3,RUFY1
ESRRA,NBEAL1
MAZ,ALDH3B1
TAF1,PSMB8-AS1
CDK9,SUCLA2
SPI1,CD300A
SPI1,MAP4
MEF2C,WWP1
RXRA,YIF1B
BATF,PTPN11
MAZ,FBXL20
ZZZ3,RBM47
MAZ,FAM89B
ATF3,EIF1B
ELF1,BRI3BP
MAZ,TSTA3
MAZ,PRDX1
IRF1,COPB2
POU2F2,ETS2
FOS,HAVCR2
ESRRA,TNFRSF1A
RUNX3,POU2F1
LMO2,PCNA
IRF1,LGALS2
CBFB,GNG7
MEF2C,HIPK1
CREBBP,EIF2AK4
TCF12,IL6R
ZZZ3,MAF1
RUNX3,LINC00877
CEBPA,UBB
CEBPA,TUSC2
CEBPA,IGSF6
JUND,NDUFAF1
BCL11A,ZDHHC17
CREBBP,RNF6
CDK9,PSMD4
NFYB,JUND
BATF,STX6
BHLHE40,SNHG19
RXRA,HIST3H2A
ETS1,TBP
SPI1,MAPK8
RUNX3,SCAMP4
CDK9,CTAGE5
BCL11A,LRRC8C
PML,FAM89B
CDK9,LTBP4
SPI1,AKT2
NFYB,ITPK1
IRF1,JUNB
GABPA,AHR
GABPA,CYB561D2
STAT4,FBXL12
ETS1,PEX19
POU2F2,ATP6V0A1
ETS1,PUM2
ELF1,PKIG
RUNX3,ENY2
CDK9,SGTA
NFYB,C20orf27
CBFB,POLR3H
CDK9,FAM110A
LYL1,TTC7A
TBX21,TMEM214
IRF1,CARD16
SPI1,MSRA
STAT5B,STAT4
FOXP1,P2RY13
GATA3,GABARAPL1
ETS1,UBAP2L
STAT4,TMEM173
SPI1,CAPG
FOXP1,CFAP36
IRF1,FAM96A
POLR2A,MXD4
EP300,NKTR
RXRA,ABHD12
BHLHE40,FAM117A
RXRA,PPM1F
RXRA,SLC16A3
IRF1,ZNF451
IRF1,HELQ
CEBPA,ST3GAL5
POU2F2,HERPUD1
RUNX3,SMAD2
RUNX3,BCL9L
BCL6,MAPK8
GATA3,SIAH2
POLR2A,NDRG3
MEF2C,CACNA2D3
ESRRA,PAK1
LMO2,RASSF4
STAT4,CSF2RA
GABPA,AC090498.1
POLR2A,SRSF10
POU2F1,KIAA1191
SPI1,AQP3
NFYB,GATAD2B
CREBBP,NME1
MAZ,PEPD
CTBP2,LINS1
TBX21,HIPK1
IRF1,LBH
EP300,AP3D1
NFYB,SSBP3
EGR1,RAB31
ETS1,PRR34-AS1
FLI1,DENND1B
SPI1,ANKRA2
IRF1,CPNE2
GABPA,SHISA5
IRF1,NEDD9
CREBBP,FAM53B
MAZ,OSTM1
RARA,FRAT2
BCL6,PPIB
ZZZ3,EPHA1-AS1
SPIB,SH2B3
FOXP1,SLC25A33
CEBPA,SERINC5
BCL6,CAPG
LMO2,TXLNG
